,top_x,top_y,bottom_x,bottom_y
787,3554.5945945945946,895.3099489324603,3554.5945945945946,-877.3099489324603
788,3559.054054054054,895.7933031090953,3559.054054054054,-877.7933031090953
789,3563.5135135135138,896.161617560398,3563.5135135135138,-878.161617560398
790,3567.972972972973,896.5068691938204,3567.972972972973,-878.5068691938204
791,3572.4324324324325,896.9210497097072,3572.4324324324325,-878.9210497097072
792,3576.891891891892,897.496150808403,3576.891891891892,-879.496150808403
793,3581.3513513513517,898.3241641902517,3581.3513513513517,-880.3241641902517
794,3585.810810810811,899.4970815555981,3585.810810810811,-881.4970815555981
795,3590.2702702702704,901.1068946047867,3590.2702702702704,-883.1068946047867
796,3594.72972972973,903.2455950381624,3594.72972972973,-885.2455950381624
797,3599.189189189189,906.0051745560687,3599.189189189189,-888.0051745560687
798,3603.6486486486488,909.4560732058995,3603.6486486486488,-891.4560732058995
799,3608.1081081081084,913.5184311672759,3608.1081081081084,-895.5184311672759
800,3612.5675675675675,918.0483840537829,3612.5675675675675,-900.0483840537829
801,3617.027027027027,922.9018309725278,3617.027027027027,-904.9018309725278
802,3621.4864864864867,927.9346710306163,3621.4864864864867,-909.9346710306163
803,3625.9459459459463,933.0028033351539,3625.9459459459463,-915.0028033351539
804,3630.4054054054054,937.9621269932468,3630.4054054054054,-919.9621269932468
805,3634.864864864865,942.6685411120014,3634.864864864865,-924.6685411120014
806,3639.3243243243246,946.977944798524,3639.3243243243246,-928.977944798524
807,3643.7837837837837,950.7462371599199,3643.7837837837837,-932.7462371599199
808,3648.2432432432433,953.8444164070229,3648.2432432432433,-935.8444164070229
809,3652.702702702703,956.2853592429108,3652.702702702703,-938.2853592429108
810,3657.1621621621625,958.1596791625058,3657.1621621621625,-940.1596791625058
811,3661.6216216216217,959.5587859025269,3661.6216216216217,-941.5587859025269
812,3666.0810810810813,960.5740891996949,3666.0810810810813,-942.5740891996949
813,3670.540540540541,961.2969987907292,3670.540540540541,-943.2969987907292
814,3675.0,961.8189244123497,3675.0,-943.8189244123497
815,3679.4594594594596,962.2312758012764,3679.4594594594596,-944.2312758012764
816,3683.918918918919,962.6254626942293,3683.918918918919,-944.6254626942293
817,3688.3783783783783,963.0928948279281,3688.3783783783783,-945.0928948279281
818,3692.837837837838,963.7199281125396,3692.837837837838,-945.7199281125396
819,3697.2972972972975,964.5272039788553,3697.2972972972975,-946.5272039788553
820,3701.756756756757,965.4894079246651,3701.756756756757,-947.4894079246651
821,3706.2162162162163,966.5802824597167,3706.2162162162163,-948.5802824597167
822,3710.675675675676,967.7735700937568,3710.675675675676,-949.7735700937568
823,3715.1351351351354,969.0430133365321,3715.1351351351354,-951.0430133365321
824,3719.5945945945946,970.3623546977888,3719.5945945945946,-952.3623546977888
825,3724.054054054054,971.7053366872742,3724.054054054054,-953.7053366872742
826,3728.5135135135138,973.045701814735,3728.5135135135138,-955.045701814735
827,3732.972972972973,974.3571925899173,3732.972972972973,-956.3571925899173
828,3737.4324324324325,975.6146301083862,3737.4324324324325,-957.6146301083862
829,3741.891891891892,976.8130539563401,3741.891891891892,-958.8130539563401
830,3746.3513513513517,977.9654601764641,3746.3513513513517,-959.9654601764641
831,3750.810810810811,979.0854689930518,3750.810810810811,-961.0854689930518
832,3755.2702702702704,980.1867006303963,3755.2702702702704,-962.1867006303963
833,3759.72972972973,981.2827753127914,3759.72972972973,-963.2827753127914
834,3764.189189189189,982.38731326453,3764.189189189189,-964.38731326453
